,race,workclass,fnlwgt,marital_status,occupation,relationship,age,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19
7328,0,0,399296,0,1,2,65,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
7329,0,0,286824,1,2,2,21,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1
7330,1,0,438587,0,2,0,61,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
7331,1,0,232914,0,2,2,25,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0
7332,0,1,202153,0,0,0,33,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0
7333,0,0,103277,1,2,2,20,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
7334,0,0,194717,1,1,2,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
7335,0,0,42881,2,2,2,28,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1
7336,2,1,86745,1,2,2,25,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1
7337,0,0,182740,2,1,2,51,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
7338,0,0,102615,0,0,0,50,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
7339,0,0,72812,2,2,1,55,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
7340,0,0,101510,2,2,1,34,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0
7341,0,0,148948,0,2,0,23,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1
7342,0,0,198619,0,2,0,42,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1
7343,0,0,219546,0,0,2,37,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1
7344,0,1,341709,1,0,1,28,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
7345,0,0,160369,0,0,0,40,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1
7346,0,0,159788,1,1,1,29,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0
7347,0,0,118633,2,1,1,46,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0
7348,2,1,114561,2,1,2,73,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1
7349,0,2,211259,1,1,1,27,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0
7350,0,0,247102,2,2,2,27,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
7351,2,1,86150,0,0,2,32,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
7352,0,0,99184,2,2,1,52,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0
7353,1,1,338242,2,2,2,56,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
7354,0,1,192563,2,0,1,52,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
7355,0,0,193374,0,2,0,55,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1
7356,0,0,94235,0,0,0,32,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
7357,0,0,161508,1,2,2,21,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1
7358,0,0,249948,2,1,1,34,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1
7359,1,0,213894,2,2,2,55,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0
7360,0,0,223548,1,0,2,41,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0
7361,0,0,165134,1,0,2,49,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0
7362,0,0,382688,1,2,1,19,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
7363,0,0,181661,0,2,0,39,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1
7364,0,0,192983,2,1,1,59,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1
7365,1,1,65950,2,2,2,42,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1
7366,0,0,476391,2,2,1,44,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1
7367,0,0,173658,2,2,2,45,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1
7368,0,0,246449,0,0,0,36,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0
7369,0,0,323055,0,0,0,32,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1
7370,0,0,338740,0,0,0,41,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0
7371,0,0,191814,0,2,0,43,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
7372,0,0,210444,1,1,2,20,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
7373,0,1,134069,0,0,0,38,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1
7374,1,0,263886,1,2,1,21,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0
7375,0,0,117381,1,2,1,39,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
7376,0,2,249585,0,0,0,49,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
7377,0,0,154078,1,1,2,17,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0
7378,0,0,184207,2,0,1,32,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1
7379,1,0,204590,2,1,2,36,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
7380,0,0,128061,1,1,2,24,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
7381,0,0,109165,0,0,0,27,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0
7382,1,1,212490,2,2,1,43,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0
7383,0,0,59938,2,2,2,41,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0
7384,0,0,218490,2,0,1,64,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0
7385,0,0,99374,0,2,0,37,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1
7386,0,0,334291,0,2,0,36,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
7387,0,0,138768,1,2,2,20,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0
7388,0,1,142297,0,2,2,69,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
7389,0,1,241854,0,0,0,48,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
7390,0,0,53642,0,2,0,29,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1
7391,0,1,182070,1,1,2,17,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1
7392,0,0,275163,0,0,0,47,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0
7393,0,0,167691,0,0,2,36,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0
7394,0,0,377405,1,0,1,19,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
7395,0,0,94210,2,2,2,41,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
7396,0,0,230039,1,0,2,59,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0
7397,2,0,256211,0,2,0,33,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0
7398,1,2,310525,1,0,1,33,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0
7399,1,0,139715,1,0,2,20,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
7400,0,0,329266,0,0,0,54,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0
7401,0,0,223392,1,2,2,19,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
7402,0,1,218445,1,2,2,21,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1
7403,0,0,374918,0,1,2,25,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0
7404,0,0,224141,0,1,0,33,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0
7405,0,0,331894,0,2,0,43,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1
7406,0,0,190391,0,0,0,27,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1
7407,0,0,116878,0,2,0,56,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0
7408,1,0,210844,2,2,2,41,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0
7409,0,0,100764,0,0,0,29,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
7410,2,0,297335,1,2,1,36,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0
7411,0,0,105428,0,0,0,54,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
7412,0,1,187053,2,1,1,35,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
7413,1,1,180103,1,2,2,27,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1
7414,0,0,311570,1,2,2,21,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0
7415,0,0,37088,1,1,2,27,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1
7416,0,0,322674,1,0,2,22,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1
7417,0,0,184285,0,2,0,49,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0
7418,2,0,124685,0,0,0,28,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1
7419,0,0,124137,2,2,1,55,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1
7420,0,0,285775,1,0,2,22,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0
7421,0,0,311350,0,0,0,51,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0
7422,0,1,179781,0,2,0,58,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
7423,0,0,169104,2,0,1,35,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1
7424,0,0,230568,2,2,1,61,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0
7425,1,0,183171,1,1,2,26,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
7426,0,0,213226,0,1,0,34,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
7427,0,0,72310,1,2,2,24,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1
7428,2,1,32587,0,0,0,34,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0
7429,0,0,737315,0,1,0,34,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0
7430,0,0,107160,1,1,1,29,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
7431,0,0,116788,0,1,0,24,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1
7432,0,0,175070,2,0,1,48,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0
7433,0,2,112271,0,0,0,35,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0
7434,0,0,167440,0,2,0,38,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
7435,0,1,112650,0,2,0,32,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0
7436,0,0,124052,0,0,0,33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
7437,1,0,160264,2,1,2,29,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1
7438,0,0,410351,0,0,0,29,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0
7439,0,0,30725,0,0,0,64,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1
7440,0,1,179059,1,1,2,25,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1
7441,1,0,381030,1,0,1,30,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1
7442,0,1,258973,2,1,1,67,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1
7443,0,1,307404,2,2,2,38,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
7444,0,0,54732,0,2,0,74,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
7445,0,0,250782,0,0,0,33,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
7446,0,0,96497,0,0,0,40,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0
7447,0,0,205708,0,0,0,57,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1
7448,0,0,254202,0,2,0,37,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0
7449,0,1,245372,1,2,1,35,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0
7450,0,0,184102,2,1,1,41,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0
7451,0,0,416745,0,2,0,36,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
7452,0,0,126569,0,0,0,37,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1
7453,0,0,210991,0,0,0,39,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0
7454,0,0,90752,0,2,2,25,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0
7455,0,0,339773,0,0,0,32,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7456,0,0,185068,1,1,1,37,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
7457,0,0,182823,1,2,2,21,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1
7458,0,0,82720,0,0,0,51,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
7459,0,0,180339,1,1,2,20,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1
7460,0,0,57951,1,1,2,21,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1
7461,0,0,99131,0,2,2,59,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
7462,0,1,263925,2,2,1,54,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0
7463,2,0,194971,0,1,0,30,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1
7464,0,0,315135,1,2,2,20,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
7465,0,0,108687,1,2,2,21,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0
7466,0,0,333611,1,1,2,18,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1
7467,0,0,193215,0,0,2,31,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1
7468,0,0,204991,2,0,2,34,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1
7469,0,0,139753,2,2,1,31,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1
7470,0,0,182177,2,0,1,34,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
7471,0,0,60552,1,2,2,22,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0
7472,0,0,340458,1,2,2,34,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1
7473,0,0,219266,0,0,0,40,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0
7474,0,0,160369,0,2,0,44,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
7475,1,1,188343,2,0,2,27,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
7476,0,0,270577,2,2,2,30,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
7477,0,0,308144,1,0,1,25,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
7478,0,0,266467,1,2,2,24,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
7479,0,0,262092,0,2,0,30,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1
7480,0,0,167350,1,2,2,26,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1
7481,0,0,232190,1,2,2,18,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0
7482,0,1,177905,0,0,0,41,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
7483,0,0,306593,1,0,2,22,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0
7484,1,0,337666,2,2,1,49,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
7485,0,0,106092,0,0,0,46,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1
7486,0,1,210945,0,2,0,36,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1
7487,0,1,179668,0,2,0,39,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
7488,0,0,176839,0,2,0,62,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0
7489,0,0,206888,2,2,1,39,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0
7490,0,0,101562,1,0,1,33,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0
7491,0,0,105449,0,2,0,47,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1
7492,1,1,158847,1,2,2,31,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1
7493,0,0,161092,1,0,2,24,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
7494,0,0,260617,0,2,0,21,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1
7495,0,2,176867,0,1,0,50,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
7496,1,0,238287,1,2,1,43,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1
7497,2,0,147638,1,2,2,25,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
7498,0,0,83089,0,2,0,36,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0
7499,0,0,112517,0,2,0,44,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0
7500,0,0,456236,0,0,0,43,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0
7501,0,0,125976,2,2,2,29,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1
7502,0,2,208577,1,0,1,27,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
7503,0,0,32244,1,2,2,18,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
7504,0,0,35633,1,2,1,23,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
7505,0,0,20296,2,2,1,48,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1
7506,0,0,164309,2,2,2,31,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1
7507,0,0,37546,0,0,2,31,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
7508,0,0,171584,1,0,1,65,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1
7509,0,0,61778,0,0,0,36,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1
7510,1,2,358373,1,1,1,36,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0
7511,0,1,224474,2,0,1,48,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0
7512,0,0,310260,0,2,0,45,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
7513,0,1,81413,0,2,0,67,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0
7514,0,0,228075,0,2,0,28,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
7515,0,0,205816,0,1,2,45,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0
7516,0,0,37937,0,1,0,42,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0
7517,0,0,172511,0,0,0,50,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1
7518,0,1,243986,1,1,2,20,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1
7519,0,0,189759,1,2,1,30,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0
7520,0,0,100681,1,2,1,36,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
7521,1,0,183384,2,2,1,42,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1
7522,0,0,358753,0,0,0,37,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0
7523,0,0,129263,2,2,2,55,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
7524,0,1,298539,1,0,1,38,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0
7525,0,0,181129,1,2,2,17,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0
7526,0,0,83141,1,2,1,21,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0
7527,0,2,56392,0,2,0,59,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1
7528,0,0,145592,1,0,1,29,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0
7529,0,1,165667,0,1,0,64,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1
7530,0,0,22743,0,2,0,54,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0
7531,0,0,129298,0,0,0,40,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
7532,1,1,181096,1,1,2,22,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
7533,2,0,76860,0,2,0,63,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0
7534,0,0,86551,2,2,1,38,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0
7535,0,1,356619,0,1,0,50,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0
7536,0,1,117186,0,2,0,34,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1
7537,0,2,111499,1,1,1,38,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1
7538,0,0,149704,1,2,2,23,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0
7539,0,0,230248,2,2,2,24,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
7540,0,0,255412,0,0,0,51,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1
7541,1,0,51961,1,2,2,26,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1
7542,0,0,435842,0,0,0,28,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0
7543,0,0,33001,0,1,0,35,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
7544,0,1,142756,2,1,1,42,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1
7545,1,1,125796,1,2,1,52,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
7546,0,0,197384,1,1,2,19,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1
7547,0,2,190290,0,2,0,32,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1
7548,0,1,178417,0,2,2,44,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1
7549,0,1,56651,0,0,0,44,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1
7550,0,0,157332,1,2,2,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
7551,0,1,178983,2,1,2,42,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1
7552,0,0,200332,0,2,0,62,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0
7553,0,0,318947,2,2,1,42,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1
7554,0,0,185001,2,2,1,65,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0
7555,0,1,143822,0,1,0,50,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1
7556,0,0,302859,1,2,2,18,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1
7557,2,0,188793,0,2,0,21,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0
7558,0,0,45613,1,2,1,28,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
7559,1,0,276418,0,2,2,29,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
7560,1,1,171328,2,2,2,55,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1
7561,0,0,284582,2,2,2,36,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0
7562,0,0,129804,1,2,1,31,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0
7563,0,2,99185,0,0,0,51,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
7564,0,0,148254,2,0,1,46,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0
7565,0,0,204082,2,0,1,68,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1
7566,0,0,125461,1,1,1,40,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
