,age,workclass,fnlwgt,education,educational_num,marital_status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native_country,income_bigger_than_50K
11322,28,0,216178,0,9,0,2,0,0,0,0,0,40,0,0
11323,33,1,206609,0,9,0,0,0,0,0,0,0,50,0,0
11324,21,0,133375,0,9,2,2,2,0,1,0,0,48,0,0
11325,58,1,75867,0,9,0,2,0,0,0,0,0,40,0,0
11326,63,1,31115,1,10,0,0,0,0,0,15024,0,40,0,1
11327,21,0,176178,1,13,0,2,2,0,1,0,0,35,0,0
11329,22,0,167868,0,9,1,2,1,0,1,0,0,30,0,0
11330,73,0,108098,0,9,2,2,1,0,1,0,0,32,0,0
11331,28,0,190525,1,13,0,0,0,0,0,0,0,50,0,1
11332,31,0,238002,1,13,0,2,0,0,0,0,0,55,1,0
11334,33,0,171468,1,10,0,0,2,0,1,0,0,40,0,0
11335,47,0,181652,0,9,2,2,1,0,1,0,0,40,0,0
11336,40,0,226585,1,10,0,2,2,0,1,0,0,35,0,1
11337,57,0,133902,0,9,2,0,2,0,1,0,0,45,0,0
11338,63,0,116993,0,9,0,2,0,0,0,0,0,40,0,1
11339,65,1,81413,0,9,0,2,0,0,0,0,2352,65,0,0
11340,17,0,165018,0,6,1,2,2,0,1,0,0,10,0,0
11341,47,1,187581,1,13,0,2,0,0,0,0,0,48,0,1
11342,58,0,349910,0,9,0,0,0,0,0,7688,0,40,0,1
11344,38,2,187346,0,12,2,1,2,0,1,0,0,20,0,0
11345,32,0,156015,1,13,1,1,1,0,0,0,0,40,0,0
11346,27,1,24988,0,11,1,2,1,0,1,0,1564,72,0,1
11347,39,0,366757,0,9,0,0,0,0,0,0,0,35,0,0
11348,22,0,222993,0,9,1,1,2,0,0,0,0,54,0,0
11349,74,0,159138,0,9,2,1,1,0,1,0,0,12,0,0
11351,60,1,168381,0,11,2,2,1,2,1,0,0,40,0,0
11352,49,0,157569,0,9,0,0,0,0,0,0,0,40,0,0
11353,41,0,49797,0,9,0,0,0,0,0,0,0,40,0,0
11355,35,2,102471,0,9,2,2,1,0,0,0,0,80,1,0
11356,40,1,301007,1,13,0,1,0,0,0,0,0,60,0,0
11357,19,0,60661,0,9,1,2,2,0,0,0,0,52,0,0
11358,25,0,182227,0,9,0,0,0,0,0,0,1579,40,0,0
11359,18,0,232024,0,7,1,2,2,0,0,0,0,55,0,0
11361,36,0,91716,1,10,0,2,0,0,0,0,0,45,0,0
11362,22,0,33272,0,9,1,1,1,0,0,0,0,25,0,0
11363,37,0,199753,1,10,0,0,0,0,0,0,0,35,0,1
11365,26,0,191797,0,9,1,1,1,1,1,0,0,16,0,0
11366,45,0,168598,0,8,0,2,2,1,1,3103,0,40,0,1
11367,34,0,154120,1,14,0,0,0,0,0,15024,0,60,0,1
11369,34,1,327902,1,13,0,1,0,0,0,0,0,55,0,0
11370,34,0,236543,0,9,1,0,2,0,0,0,0,40,0,0
11372,49,2,166003,0,9,0,1,0,0,0,0,0,40,0,0
11373,54,0,20795,0,9,2,2,1,0,0,0,0,40,0,0
11374,33,2,80933,0,9,0,2,0,0,0,0,0,60,0,0
11375,47,0,223342,0,9,2,2,1,0,1,2174,0,40,1,0
11376,66,2,174995,0,12,0,0,0,0,0,2290,0,30,1,0
11377,41,0,362815,1,10,2,0,1,0,0,0,0,50,0,0
11378,26,1,232914,1,10,1,2,1,0,1,0,0,40,0,0
11379,73,0,336007,1,13,0,1,0,0,0,0,2246,40,0,1
11380,20,0,179423,1,10,1,2,2,0,1,0,0,40,0,0
11381,38,0,192337,0,8,0,0,0,0,0,0,0,40,0,1
11382,38,0,33046,0,11,2,1,2,0,1,0,0,36,0,0
11383,23,1,203078,1,10,0,2,0,1,0,0,0,40,0,0
11384,33,0,216145,0,9,0,0,0,0,0,0,0,40,0,0
11385,35,0,167691,0,9,1,2,2,0,1,0,0,20,0,0
11386,26,0,171114,1,13,1,2,1,0,1,0,0,40,0,0
11387,36,1,27408,0,11,0,2,0,0,0,0,0,60,0,0
11388,50,0,279461,1,10,0,2,0,0,0,0,0,40,0,1
11389,58,0,52090,0,15,2,2,2,0,0,0,0,40,0,1
11390,24,0,229773,1,10,0,0,0,0,0,0,0,35,0,0
11392,39,0,53926,1,13,0,1,0,0,0,0,0,40,0,0
11395,32,0,153078,1,13,1,1,1,2,0,0,0,40,1,0
11396,22,0,201490,0,9,1,2,2,0,0,0,0,20,0,0
11397,40,0,183404,1,10,2,1,2,0,1,0,0,8,0,0
11398,32,0,381583,0,9,0,0,0,2,0,0,0,40,0,0
11399,28,0,119793,1,13,1,2,1,0,0,0,0,40,0,0
11400,39,0,236136,0,11,2,2,2,1,1,0,0,40,0,0
11401,48,0,249935,0,9,0,2,0,0,0,0,0,44,0,0
11402,45,0,350440,0,9,0,0,0,2,0,0,0,40,0,1
11403,80,0,157778,1,14,2,1,1,0,1,0,0,10,0,0
11404,39,0,35890,1,13,0,2,0,0,0,0,0,50,0,1
11405,46,1,222829,1,14,0,0,0,0,0,0,0,60,0,1
11406,29,0,103634,0,9,1,2,2,0,0,0,0,35,0,0
11407,51,0,133336,0,9,0,2,0,0,0,0,0,40,0,1
11408,20,0,95918,0,5,0,2,0,0,0,0,0,40,0,0
11409,50,0,164198,0,12,0,2,0,1,0,15024,0,45,0,1
11410,54,0,221915,1,10,2,0,2,0,1,0,0,50,0,0
11411,55,0,117299,0,9,0,0,0,0,0,7688,0,40,0,1
11412,34,0,509364,0,9,2,2,1,0,0,0,0,30,0,0
11413,36,2,35945,0,4,0,2,0,0,0,7298,0,45,0,1
11414,42,1,126320,1,10,0,2,0,1,0,0,0,40,0,0
11415,51,0,203435,0,9,1,2,2,0,1,0,0,40,0,0
11416,61,1,144723,1,14,0,0,0,0,0,7298,0,60,0,1
11417,57,0,133126,1,10,1,0,1,1,1,0,0,40,0,0
11418,77,2,184046,1,13,2,1,1,0,1,0,0,20,0,0
11419,39,0,290321,0,6,0,2,0,0,0,0,0,40,0,0
11420,57,0,192325,0,9,2,1,2,0,1,0,0,42,0,0
11421,40,0,118001,0,6,0,0,0,1,0,0,0,40,0,0
11422,58,2,93664,0,9,0,0,0,0,0,15024,0,60,0,1
11423,38,2,190387,0,9,0,0,0,0,0,0,0,50,0,0
11424,28,0,120135,0,11,1,2,1,0,1,0,0,40,0,0
11425,32,0,169240,0,9,2,2,1,0,1,0,0,38,0,0
11426,39,0,61178,1,13,2,2,2,0,0,0,0,40,0,0
11427,56,0,136164,1,10,2,2,1,0,1,0,0,40,0,0
11428,26,1,206983,0,15,0,1,0,0,0,0,0,60,1,0
11429,28,1,381789,1,10,2,0,2,0,0,0,2339,40,0,0
11430,33,0,159888,0,7,0,0,0,0,0,0,0,40,0,0
11431,34,0,185820,0,9,0,2,2,1,1,0,0,40,0,0
11432,36,0,326352,1,14,1,1,1,0,0,0,0,45,0,0
11433,23,0,520775,0,8,1,2,2,0,0,0,0,30,0,0
11434,38,1,77792,0,9,0,2,0,0,0,0,0,56,0,0
11435,61,0,74040,1,13,2,2,1,2,1,0,0,30,1,0
11436,42,0,194710,1,10,1,0,1,0,1,0,0,40,0,0
11437,54,0,170562,1,10,0,0,0,0,0,0,0,48,0,1
11438,60,0,113443,0,9,2,2,1,0,1,0,0,45,0,0
11441,26,0,82091,0,9,1,2,1,0,1,0,0,39,0,0
11442,33,2,398874,1,13,1,2,2,0,0,0,0,40,0,0
11443,42,0,147251,1,10,0,1,2,0,1,0,0,36,0,0
11444,37,0,191754,1,13,0,2,0,0,0,0,0,50,0,1
11445,44,0,231348,1,10,2,2,1,0,0,0,0,40,0,0
11446,32,1,174215,1,13,1,0,1,0,1,0,0,60,0,0
11447,28,1,167737,1,14,0,2,0,0,0,5178,0,40,0,1
11448,47,0,652784,0,6,0,2,0,0,0,0,0,40,0,0
11449,29,0,126399,0,9,2,2,2,0,1,0,0,32,0,0
11451,29,0,172865,0,9,0,2,0,0,0,0,0,50,0,0
11452,32,0,176998,1,13,0,0,0,0,0,0,0,40,0,0
11453,43,1,123490,1,13,0,0,0,0,0,0,0,40,0,1
11454,35,0,200445,0,9,1,2,2,0,0,0,1974,40,0,0
11455,18,0,279593,0,7,1,1,2,0,1,0,0,2,0,0
11456,46,0,208067,0,9,2,0,2,0,0,0,0,40,0,0
11457,42,2,152889,1,10,0,0,0,0,0,0,0,52,0,0
11458,42,0,188243,1,13,2,0,1,0,1,0,0,50,0,1
11459,41,2,233150,0,9,0,0,0,0,0,0,0,60,0,0
11460,19,0,124486,0,8,1,1,2,0,0,0,1602,20,0,0
11461,27,0,169631,0,9,1,2,2,0,1,0,0,40,0,0
11462,58,0,151910,0,9,2,2,2,0,1,0,0,40,0,0
11463,31,1,203488,0,12,1,2,1,0,0,0,0,40,0,0
11465,31,0,220690,1,10,2,0,1,0,0,0,0,80,0,0
11466,32,0,153963,0,9,2,1,2,0,1,0,0,35,0,0
11467,38,0,135416,1,10,2,2,2,0,1,0,0,40,0,0
11468,53,0,145409,0,9,0,2,0,0,0,0,0,40,0,1
11470,37,1,133526,1,13,0,2,0,0,0,0,0,40,0,0
11471,37,1,189878,1,10,0,2,0,0,0,0,0,60,0,0
11472,17,0,400225,0,7,1,2,2,0,1,0,0,20,0,0
11473,52,2,141820,0,6,2,1,2,0,1,0,0,27,0,0
11474,37,0,35309,0,9,0,0,0,0,0,0,0,40,0,0
11475,51,0,249644,1,10,2,0,1,0,0,0,0,48,0,1
11476,43,0,228456,0,12,2,0,1,1,0,0,0,40,0,0
11477,38,1,329980,0,9,1,0,1,0,0,0,1876,40,1,0
11478,32,0,74501,1,14,1,2,2,0,1,0,0,50,0,0
11479,29,0,150861,0,9,1,2,1,0,1,0,0,40,0,0
11480,27,0,36440,0,15,1,1,1,0,1,0,0,65,0,1
11482,31,0,192660,0,11,1,2,2,1,1,0,0,30,0,0
11483,45,1,251786,0,9,1,2,1,0,1,0,0,37,0,0
11484,55,1,270859,1,13,0,1,0,0,0,0,0,40,0,1
11485,55,0,148773,0,6,0,2,0,0,0,0,0,40,0,0
11486,27,0,506436,1,10,2,2,2,0,1,0,0,40,1,0
11487,39,1,189385,1,10,2,0,2,1,1,0,0,30,0,0
11488,27,1,198708,1,14,0,1,0,0,0,0,0,37,0,0
11489,43,1,84924,1,10,0,2,0,0,0,0,0,44,0,1
11491,23,0,133239,0,11,1,2,1,0,1,0,0,40,0,0
11492,41,0,41090,0,9,0,0,0,0,0,0,2002,60,0,0
11493,39,0,89040,0,11,0,1,0,0,0,0,0,40,0,0
11494,27,0,207631,0,3,1,2,1,0,1,0,0,52,1,0
11495,35,0,309131,0,9,0,2,0,0,0,0,0,40,0,0
11497,37,0,170174,0,9,0,0,0,0,0,0,0,46,0,1
11499,46,2,177407,0,9,0,2,0,0,0,0,0,50,0,0
11500,36,0,212433,0,9,1,0,2,1,0,0,0,40,0,0
11501,28,0,114053,1,13,1,2,1,0,0,0,0,55,0,0
11502,55,0,353881,0,4,0,2,0,0,0,0,0,50,0,0
11503,34,0,180284,1,10,0,2,0,0,0,0,0,50,0,0
11504,48,2,30840,1,10,0,1,0,0,0,5013,0,45,0,0
11505,26,0,373553,1,10,0,2,2,0,1,0,0,42,0,0
11506,54,0,320012,1,10,0,2,2,0,1,0,0,40,0,0
11507,22,0,215074,1,10,0,1,0,2,0,0,0,40,0,0
11508,43,1,203637,1,13,0,2,0,0,0,7298,0,40,0,1
11509,46,0,83064,0,12,0,2,0,0,0,0,0,40,0,1
11510,42,1,203233,0,15,0,1,0,0,0,99999,0,99,0,1
11511,54,0,174102,1,13,0,0,0,0,0,0,0,40,0,1
11512,44,0,113324,0,9,0,0,0,0,0,0,0,40,0,0
11513,43,0,222596,1,10,0,0,0,0,0,0,0,45,1,1
11514,37,2,121510,0,9,2,0,2,0,0,0,0,55,0,0
11515,36,0,210945,1,13,0,1,0,0,0,0,0,40,0,1
11516,58,1,279878,1,14,0,0,0,0,0,0,0,40,0,1
11517,27,0,517000,1,13,1,2,1,0,0,0,0,35,0,0
11518,45,1,181970,0,9,0,2,0,0,0,0,1672,40,0,0
11519,24,0,321763,0,9,1,0,1,0,0,0,0,38,0,0
11520,35,0,182898,0,9,1,2,1,0,0,8614,0,40,0,1
11521,44,0,151985,1,14,0,0,2,0,1,0,0,24,0,1
11522,49,0,330535,1,16,2,0,2,0,0,0,0,40,0,1
11524,35,1,204277,1,13,0,1,0,0,0,0,0,40,0,0
11525,27,0,47907,1,13,1,2,1,0,1,0,0,43,0,0
11526,29,2,69132,0,15,2,1,1,0,0,99999,0,60,0,1
11528,38,1,131239,0,9,1,1,2,0,0,0,0,20,0,0
11529,42,0,355728,0,11,1,0,1,0,0,0,0,44,0,0
11530,36,0,279485,0,9,1,0,1,0,1,0,0,38,0,0
11531,18,0,106943,0,7,1,2,2,0,1,0,0,12,0,0
11532,23,0,185948,0,9,1,0,2,0,0,0,0,40,0,0
11533,41,0,287037,1,10,1,2,1,0,0,0,0,40,0,0
11534,19,0,105460,1,10,1,1,2,0,0,0,0,20,0,0
11535,52,0,229375,0,9,2,2,1,0,1,0,0,40,0,0
11536,37,1,272471,1,10,2,2,2,0,1,0,0,40,0,0
11537,30,0,167476,1,10,0,2,0,0,0,0,0,60,0,0
11538,32,1,377836,0,11,0,0,0,0,0,0,0,40,0,0
11539,45,1,112761,1,10,2,2,1,0,1,0,0,45,0,0
11540,32,0,394708,0,9,1,1,2,1,0,0,0,40,0,0
11541,27,0,168107,1,13,0,0,0,0,0,0,0,40,0,0
11542,49,0,277434,0,9,0,2,0,0,0,0,0,50,0,0
11543,39,0,167882,0,8,1,1,2,1,1,0,0,48,1,0
11544,36,0,164866,1,13,0,2,0,0,0,0,0,40,0,0
11545,31,0,291702,0,9,0,0,0,0,0,0,0,40,0,0
11547,43,0,186188,1,10,2,0,2,0,1,0,0,45,1,0
11548,40,0,166662,0,15,0,1,0,0,0,15024,0,45,0,1
11549,60,0,230545,0,4,2,2,1,0,1,0,0,35,1,0
11550,36,0,181146,1,14,0,1,0,2,0,0,0,40,1,0
11551,22,0,102258,1,10,2,2,1,0,0,0,0,40,0,0
11552,63,0,65740,1,10,0,2,0,2,0,0,0,40,1,1
11553,36,0,76845,0,9,1,1,2,1,0,0,0,35,0,0
11554,19,0,311293,0,9,1,1,2,1,0,0,0,25,0,0
11555,34,0,149902,1,14,1,1,2,1,1,0,0,28,0,0
11556,45,0,156117,0,11,2,1,1,0,1,0,0,32,0,0
11557,40,1,151038,1,13,2,0,1,0,0,0,0,40,0,0
11558,57,0,173090,0,9,2,2,2,0,1,0,0,32,0,0
11559,77,2,176690,0,5,2,1,1,0,1,0,0,40,1,0
11560,31,0,265201,0,9,1,2,1,0,1,0,0,40,1,0
11561,25,0,265618,0,9,2,2,2,1,0,0,0,40,0,0
11562,39,1,318918,1,13,0,0,0,0,0,0,0,40,0,0
11563,57,0,88879,1,10,0,2,0,0,0,0,0,40,0,0
11564,24,1,387108,1,10,0,2,0,1,0,0,0,40,0,0
11565,46,0,140644,0,9,2,2,1,0,0,0,2258,50,0,0
11566,21,0,166851,0,9,1,2,2,0,0,0,0,40,0,0
11568,27,1,214385,0,9,1,2,1,1,1,0,0,40,0,0
11569,42,2,201520,0,9,0,0,0,0,0,0,0,45,0,0
11570,25,0,363707,0,9,0,2,0,0,0,0,0,40,0,0
11571,36,0,89202,0,11,0,0,0,0,0,0,0,50,0,1
11572,50,1,160107,1,14,0,1,0,0,0,0,0,55,0,1
11573,54,0,27484,0,9,0,0,0,0,0,0,0,40,0,1
11574,36,0,208358,1,10,0,2,0,0,0,0,0,40,0,1
11575,34,2,313729,1,13,0,2,0,0,0,0,0,60,0,1
11576,33,0,318982,1,10,0,0,0,0,0,0,0,45,0,1
11577,23,0,82998,1,10,1,2,1,0,0,0,0,30,0,0
11579,19,0,38294,0,9,1,2,2,0,0,2597,0,40,0,0
11580,62,2,162245,1,13,0,1,0,0,0,0,0,35,0,0
11581,26,1,393728,1,10,2,2,2,0,0,0,0,24,0,0
11582,35,0,208106,0,9,0,2,0,0,0,0,0,40,1,0
11583,27,0,176683,0,12,1,2,1,0,0,0,0,52,0,0
11584,30,0,130078,1,13,1,2,1,0,1,0,0,45,0,0
11585,43,2,243432,0,9,0,0,0,0,0,0,0,60,0,0
11586,32,0,286675,1,10,1,0,1,0,0,0,0,60,0,0
11587,17,0,266134,0,6,1,1,2,0,0,0,0,12,0,0
11589,58,0,180980,1,10,2,1,2,0,1,0,0,42,1,0
11590,40,0,225978,1,10,2,0,1,1,0,0,0,40,0,0
11591,33,0,132832,0,9,1,2,1,0,1,0,0,50,0,0
11592,27,0,106276,0,9,1,2,2,0,1,0,0,40,0,0
11593,59,0,124137,0,9,2,2,1,0,0,2202,0,40,0,0
11594,22,0,189888,0,9,0,2,0,0,0,0,0,45,0,0
11595,30,0,161690,0,11,1,1,1,0,1,0,0,40,0,0
11596,45,0,259463,0,11,0,1,0,0,0,0,0,40,0,1
11598,37,0,176293,1,10,2,1,1,0,1,0,0,30,0,0
11599,40,0,147099,1,13,0,1,2,0,1,0,0,5,0,0
11600,38,0,336326,0,7,1,0,2,0,0,1151,0,40,0,0
11601,47,0,159550,0,9,2,2,1,1,1,0,0,40,0,0
11602,39,0,141584,1,10,0,2,0,0,0,0,0,50,0,0
11603,26,2,218993,1,13,1,1,2,0,0,0,0,30,0,0
11604,18,0,365683,0,9,1,2,2,0,1,0,0,16,0,0
11605,33,2,105229,1,13,0,0,0,0,0,0,0,40,0,0
11606,32,2,182177,0,9,0,0,0,0,0,0,0,40,0,0
11607,68,0,339168,1,13,0,2,0,0,0,0,0,30,0,0
11608,36,1,152021,0,7,2,1,2,1,1,0,0,30,0,0
11609,36,0,178487,0,9,2,2,2,0,0,0,0,60,0,0
11610,40,0,145178,1,10,2,0,2,1,1,0,0,30,0,0
11611,23,0,40165,1,10,1,1,1,0,1,0,0,50,1,0
11613,30,0,54608,0,12,0,1,0,0,0,0,0,40,0,0
11614,45,1,312678,1,14,1,2,1,1,0,0,0,38,0,0
11615,31,1,210926,0,9,2,2,2,0,1,0,0,40,0,0
11616,34,0,176185,1,13,1,0,1,0,0,0,1741,40,0,0
11617,37,0,410034,1,10,2,0,1,0,0,0,0,40,0,0
11618,39,2,163204,0,9,0,2,0,0,0,0,0,40,0,0
11619,37,1,188612,1,14,0,0,0,0,0,0,0,50,0,1
11621,63,0,219337,0,4,0,0,0,0,0,3471,0,45,0,0
11622,60,0,266983,0,9,0,2,0,0,0,0,0,32,0,0
11623,32,0,190228,0,9,1,1,1,0,0,0,0,60,0,0
11624,18,0,163787,0,9,0,0,2,0,1,0,0,40,0,0
11626,37,2,76855,1,10,2,0,2,0,1,0,0,40,0,0
11628,38,0,220694,1,10,0,0,0,0,0,0,0,80,0,1
11629,55,0,106740,0,9,0,0,0,0,0,0,0,40,0,1
11630,23,0,278391,0,9,1,2,2,0,0,0,0,40,0,0
11631,67,0,219687,1,10,2,2,1,0,0,0,0,18,0,0
11632,54,0,137069,0,15,0,0,0,2,0,0,0,40,1,0
11634,30,0,284629,0,9,0,2,0,0,0,0,0,40,0,0
11635,36,0,175643,0,9,0,0,0,0,0,0,0,35,0,0
11636,26,0,115717,1,10,0,2,0,0,0,0,2051,40,0,0
11637,46,0,237731,0,11,0,2,0,0,0,0,0,40,0,0
11638,59,1,188047,0,9,0,2,0,1,0,0,0,40,0,0
11639,21,1,140764,1,10,1,2,2,0,1,0,0,12,0,0
11640,18,0,237646,1,10,1,2,2,0,0,0,0,30,0,0
11641,30,0,154882,0,15,2,1,1,0,0,0,0,35,0,0
11642,46,0,266337,0,11,2,0,2,0,0,0,0,40,0,0
11643,28,2,141702,0,9,1,2,1,0,0,0,0,60,0,0
11644,34,0,195488,0,9,2,2,2,0,1,0,0,40,0,0
11645,42,1,102343,0,15,0,1,0,2,0,0,0,72,1,1
11646,27,0,153291,0,15,0,1,2,0,1,0,0,50,0,1
11647,59,1,114401,0,9,2,1,1,0,1,0,1504,19,0,0
11648,22,0,122272,0,9,1,2,2,0,1,0,0,40,0,0
11650,39,0,188503,1,13,0,0,2,0,1,0,0,60,0,1
11651,21,0,147884,1,10,0,2,2,0,1,0,0,40,0,0
11652,61,0,153790,0,12,2,2,2,1,1,0,0,40,0,0
11653,36,0,204527,0,9,1,0,2,0,0,1506,0,40,0,0
11654,21,0,334618,1,10,1,2,1,1,1,99999,0,40,0,1
11655,35,0,290498,0,1,0,0,0,0,0,0,0,38,1,0
11656,45,0,206459,1,10,0,2,0,0,0,0,0,40,0,0
11657,23,0,417605,0,3,1,0,1,0,0,0,0,40,1,0
11658,47,0,182655,0,11,0,2,0,0,0,0,0,52,0,1
11659,45,0,77764,0,12,0,0,0,0,0,0,0,40,0,0
11660,31,0,339482,0,9,0,0,0,0,0,0,1848,40,0,1
11661,38,0,274907,0,12,1,1,1,0,0,0,0,35,0,0
11662,37,0,114765,1,10,1,2,1,0,1,0,0,40,0,0
11663,25,0,335376,0,12,1,2,2,0,1,0,0,38,0,0
11664,44,2,98106,1,10,2,0,1,0,1,0,0,40,0,0
11665,36,2,89622,0,9,0,0,0,0,0,0,0,80,0,1
11666,42,1,298885,0,9,2,0,2,0,0,0,0,40,0,0
11667,24,0,159567,1,10,0,2,0,0,0,0,0,40,0,0
11668,40,0,558944,0,4,1,2,2,0,0,0,0,40,0,0
11670,49,1,70209,1,16,2,1,1,0,1,14084,0,60,0,1
11671,54,2,207841,0,9,2,1,1,0,0,0,0,20,0,0
11672,31,0,123397,0,9,0,2,2,0,1,5178,0,35,0,1
11673,19,0,247679,0,9,1,0,1,0,0,0,0,45,0,0
11674,44,0,32000,1,13,0,2,0,0,0,0,0,45,0,0
11675,50,0,55527,0,12,2,0,1,1,0,0,0,45,0,0
11676,27,0,704108,1,13,1,1,1,0,0,0,0,50,0,0
11679,41,0,173858,0,4,0,0,0,2,0,0,0,40,1,0
11680,22,0,361608,0,9,1,2,1,0,1,0,0,40,0,0
11681,52,1,303462,1,10,2,2,2,0,0,0,0,40,0,0
11682,39,0,33487,0,7,0,2,0,0,0,0,0,40,0,0
11683,19,0,55284,0,9,1,2,2,0,1,0,0,25,0,0
11684,32,0,116055,0,9,1,2,2,1,1,2977,0,35,0,0
11685,31,1,469263,0,9,2,0,2,1,0,0,0,50,0,0
11686,39,2,83242,1,10,0,2,0,0,0,0,0,60,0,0
11687,42,1,188738,0,9,0,0,0,0,0,0,1977,60,1,1
11688,48,1,186172,0,12,0,2,0,0,0,0,0,40,0,1
11689,45,0,199058,1,14,0,0,0,0,0,7298,0,50,0,1
11690,53,1,298215,1,13,0,2,0,0,0,0,0,45,0,1
11691,53,0,120839,0,8,2,2,2,0,0,0,0,40,0,0
11692,64,1,271550,1,10,0,2,0,0,0,0,0,40,0,1
11693,30,2,87561,1,10,1,2,1,0,1,0,0,60,0,0
11694,32,0,231263,1,10,0,2,0,0,0,0,0,60,0,1
11695,33,0,236396,1,13,0,2,0,0,0,0,1902,55,0,1
11696,29,0,227879,0,11,1,2,2,0,0,0,0,40,0,0
11697,22,0,333910,1,10,1,2,1,0,1,0,0,43,0,0
11698,72,0,149992,0,4,0,2,0,0,0,0,0,35,0,0
11699,40,1,290660,0,12,2,0,1,0,0,8614,0,50,0,1
11701,67,2,127543,0,6,0,2,0,0,0,2414,0,80,0,0
11702,30,0,215808,0,9,2,2,1,0,0,0,0,60,0,0
11703,21,0,83033,1,10,1,2,2,0,1,2176,0,20,0,0
11704,23,1,163870,1,10,1,2,2,0,0,0,0,40,0,0
11705,38,0,204640,1,10,2,2,2,1,1,0,0,40,0,0
11706,27,0,109997,0,9,2,1,1,0,1,0,0,40,0,0
11707,30,0,113364,1,13,1,2,2,0,0,0,0,18,0,0
11708,42,2,24763,1,13,2,0,1,0,0,0,0,65,0,0
11709,58,2,33309,0,9,2,2,1,0,0,0,0,80,0,0
11710,53,0,286085,1,10,2,2,1,0,1,0,0,40,0,0
11711,52,0,128814,1,10,2,1,2,0,1,0,0,50,0,0
11712,38,0,203717,1,13,0,2,0,0,0,0,0,60,0,0
11713,47,0,162034,1,13,0,2,0,0,0,0,0,60,0,1
11714,62,2,215789,1,14,0,0,0,0,0,0,1977,50,0,1
11715,57,2,138892,0,7,0,2,0,0,0,0,0,15,0,0
11716,20,0,104164,0,9,1,2,2,0,0,0,0,40,0,0
11717,56,2,163212,0,9,2,2,2,0,1,99999,0,40,0,1
11718,29,0,55390,0,9,0,0,0,0,0,0,0,40,0,1
11720,43,0,221550,1,14,1,1,1,0,1,0,0,30,1,0
11721,26,0,117217,1,13,2,1,1,0,1,0,0,45,0,0
11722,45,1,211399,1,14,0,0,0,0,0,7298,0,40,0,1
11723,22,2,361280,1,13,1,1,2,2,0,0,0,20,1,0
11724,36,1,51089,1,13,0,2,0,0,0,0,0,50,0,1
11725,39,1,100011,0,12,1,2,1,0,1,0,0,38,0,0
11726,52,0,262579,0,9,0,2,0,0,0,0,0,45,0,0
11728,39,0,216552,1,14,0,2,0,0,0,0,0,40,0,0
11729,31,0,114691,1,13,1,2,1,0,0,0,0,48,0,0
11730,26,0,164488,1,13,1,0,1,0,0,0,0,10,0,0
11731,53,1,218382,0,12,0,2,2,1,1,0,0,40,0,1
11732,40,0,252392,0,3,0,1,0,0,0,0,0,40,1,0
11733,27,0,100168,0,4,0,1,2,0,1,0,0,40,0,0
11734,32,0,296282,1,13,0,2,0,0,0,0,0,40,0,0
11735,28,2,254989,0,7,1,2,2,0,0,0,0,40,0,0
11736,27,0,37250,1,10,0,2,0,0,0,0,1651,40,0,0
11737,60,2,121076,1,16,2,2,1,0,0,0,0,20,0,0
11738,53,1,20676,0,9,0,0,0,2,0,0,0,48,0,0
11739,19,0,223669,1,10,1,1,2,0,0,0,0,30,0,0
11740,38,0,680390,0,9,2,2,2,0,1,0,0,20,0,0
11741,81,0,364099,1,10,2,2,1,0,1,0,0,20,0,0
11742,39,1,34180,0,11,0,2,0,0,0,0,0,60,0,1
11743,45,0,182541,1,10,2,2,2,0,0,0,0,48,0,0
11744,23,0,200967,0,9,2,1,2,0,1,0,0,10,0,0
11745,20,1,68358,1,10,1,2,2,0,1,0,0,10,0,0
11746,40,0,126701,1,13,2,0,1,0,0,0,0,40,0,1
11747,33,0,91667,0,9,0,0,0,0,0,0,0,44,0,0
11748,34,1,117392,1,14,1,1,1,0,1,0,0,40,0,0
11749,26,0,339952,1,10,0,0,0,0,0,0,0,60,0,0
11750,41,0,207685,1,10,2,1,1,0,0,0,0,21,0,0
11751,53,1,205288,0,9,0,2,2,0,1,7688,0,35,0,1
11752,59,0,195820,0,9,0,2,0,0,0,0,0,40,0,1
11753,32,2,220148,0,9,0,0,0,0,0,0,0,40,0,0
11754,29,1,260729,0,9,0,2,2,0,1,0,1977,25,0,1
11755,74,0,101590,0,15,2,2,1,1,1,0,0,20,0,0
11756,62,0,226733,0,9,0,2,0,0,0,0,0,40,0,1
11757,58,0,123436,1,13,0,0,0,0,0,7688,0,50,0,1
11758,23,1,324637,1,10,1,2,1,0,0,0,0,30,0,0
11759,19,0,291429,0,9,1,1,2,0,1,0,0,25,0,0
11760,64,2,30310,0,4,0,2,0,0,0,0,0,60,0,0
11761,67,2,116057,0,9,2,0,1,0,1,3273,0,16,0,0
11763,47,0,176140,0,9,2,0,2,1,1,0,0,40,0,1
11764,43,1,115562,0,9,0,2,0,0,0,0,0,40,0,0
11765,50,0,98815,0,11,0,2,0,0,0,0,0,46,0,1
11766,56,0,73684,0,4,0,0,0,0,0,0,0,40,1,0
11767,32,1,275094,1,13,0,2,0,0,0,7688,0,55,1,1
11768,25,0,165315,0,9,2,2,2,0,1,0,0,37,0,0
11770,29,0,112776,0,9,2,0,2,0,1,0,0,45,0,0
